2    pauvre Adrien                 pov Ra-dRi-j5                 , ce pauvre Adrien ,
4896 qu' il                        kil                          est ce qu' il veut
4899 l' agitation                  la-Zi-ta-sj§                 la bêtise l' agitation .
4901 mal à                         ma la                         vas faire mal à maman
4903 mettre au                     mEt Ro                        va te mettre au panier
4903 père a                        pE Ra                         que ton père a décidé
4903 d' aller                      da-le                        a décidé d' aller voir
4903 les ordinateurs               le zOR-di-na-t9R              aller voir les ordinateurs à
4903 ordinateurs à                 zOR-di-na-t9 Ra               voir les ordinateurs à la
4907 t' as                         ta                           t' as senti ce que ça
4908 t' as                         ta                           ce que t' as senti
4909 chaîne a                      SE na                         la chaîne a été recemment installée
4909 l' histoire                   lis-twaR                     de raconter l' histoire de
4912 mange une                     m@ Zyn                        ce qui mange une banane
4913 c' est                        se                           c' est Mimi qui mange une
4913 mange une                     m@ Zyn                        Mimi qui mange une banane
4914 l' histoire                   lis-twaR                     raconte moi l' histoire .
4915 il a                          i la                          non il a dit c' est
4915 c' est                        se                           a dit c' est lui
4916 c' est                        se                           c' est lui .
4919 c' est                        se                           pas qui c' est de
4920 d' accord                     da-kOR                       ah d' accord lui .
4921 qu' est                       ke                           qu' est ce qui tourne ?
4922 d' accord                     da-kOR                       ah oui d' accord .
4924 c' est                        se                           c' est c' est bien .
4924 c' est                        se                           c' est c' est bien .
4925 d' accord                     da-kOR                       va lire d' accord .
4939 en as                         @ na                          tu en as fait toi déjà
4940 c' est                        se                           c' est bien ?
4946 t' a                          ta                           ben il t' a répondu non
4947 j' aurai                      Zo-RE                        mais non j' aurai dû
4950 qu' il                        kil                          tout ce qu' il veut
4951 plus il                       ply zil                       le laisses plus il plus
4951 plus il                       ply zil                       plus il plus il .
4954 j' ai                         ZE                           moi j' ai fait ça pour
4958 faire attention               fE Ra-t@-sj§                  il faut faire attention .
4959 les habits                    le za-bi                      ça déchire les habits .
4962 j' avais                      Za-vE                        me souviens j' avais voulu
4962 j' avais                      Za-vE                        et pis j' avais été
4963 d' accord                     da-kOR                       d' accord .
4964 m' avait                      ma-vE                        ça m' avait déchiré mon habit
4964 mon habit                     m§ na-bi                      avait déchiré mon habit .
4965 c' est                        se                           non c' est surtout quand on
4965 quand on                      k@ t§n                        est surtout quand on arrive
4965 on arrive                     t§ na-Riv                     surtout quand on arrive en
4965 arrive en                     na-Ri v@                      quand on arrive en bas
4965 en avant                      @ na-v@                       les pieds en avant .
4967 alors attends                 a-lO Ra-t@                    mais alors attends mais moi tu
4967 c' est                        set                          dis que c' est une
4967 est une                       se tyn                        que c' est une moto
4967 d' accord                     da-kOR                       suis pas d' accord c'
4967 c' est                        se                           d' accord c' est pas
4969 c' est                        set                          c' est un véyo .
4969 est un                        se t1                         c' est un véyo .
4970 les appelle                   le za-pEl                     comment on les appelle aussi les
4970 appelle aussi                 za-pE lo-si                   on les appelle aussi les
4972 c' est                        se                           c' est dans ton vélo ?
4974 qu' il                        kil                          est ce qu' il est
4974 il est                        ki le                         ce qu' il est ton
4975 qu' il                        kil                          est ce qu' il est
4975 il est                        ki le                         ce qu' il est ton
4978 quand on                      k@ t§n                        du vélo quand on y
4978 on y                          t§ ni                         vélo quand on y va
4979 roule et                      Ru le                         toyota on roule et puis
4979 on arrive                     § na-Riv                      et puis on arrive dans
4981 elle était                    E le-tE                       mais avant elle était à
4984 c' était                      se-tE                        ça c' était la maison de
4985 jaune il                      Zo nil                        le vélo jaune il est dans
4985 il est                        ni le                         vélo jaune il est dans
4988 c' est                        se                           c' est bien .
4991 c' est                        se                           c' est bien .
4993 t' as                         ta                           t' as ramassé des pommes .
4994 choses à                      So za                         a des choses à ramasser
4997 c' est                        set                          c' est intéressant ça .
4997 est intéressant               se t5-te-RE-s@                c' est intéressant ça .
4998 c' est                        se                           c' est bien ça des fraises
5001 c' est                        se                           c' est toi qui les a
5001 les a                         le za                         toi qui les a ramassées
5001 c' est                        se                           ramassées ou c' est maman
5002 c' est                        se                           qui c' est ?
5004 t' en                         t@n                          Adrien il t' en a données
5004 en a                          t@ na                         il t' en a données
5005 rouge alors                   Ru Za-lOR                     qui était rouge alors j'
5005 j' ai                         ZE                           rouge alors j' ai fait
5006 t' avait                      ta-vE                        ton père t' avait dit
5006 c' était                      se-tEt                       bien rouge c' était une
5006 était une                     se-tE tyn                     rouge c' était une tomate
5008 l' ai                         lE                           alors je l' ai trouvé en
5008 trucs absolument              tRy kap-so-ly-m@              bouffer des trucs absolument poisons
5009 c' est                        set                          le muguet c' est absolument
5009 est absolument                se tap-so-ly-m@               muguet c' est absolument poison
5011 j' ai                         ZE                           j' ai flippé comme une bête
5011 comme une                     kO myn                        ai flippé comme une bête
5011 c' est                        set                          me disant c' est une
5011 est une                       se tyn                        disant c' est une tomate
5011 recrache un                   R°-kRa S1                     pis il recrache un truc
5012 il en                         i l@                          je vérifie il en manquait plusieurs
5012 sur une                       sy Ryn                        manquait plusieurs sur une hampe
5012 une hampe                     Ry n@p                        plusieurs sur une hampe de
5012 s' il                         sil                          sais pas s' il en
5012 il en                         si l@n                        pas s' il en a
5012 en a                          l@ na                         s' il en a ingéré
5012 s' il                         sil                          a ingéré s' il les
5012 les a                         le za                         s' il les a recrachés
5013 j' ai                         ZE                           j' ai dit bon on va
5013 il a                          i la                          voir pis il a rien
5014 t' a                          ta                           oui elle t' a dit qu'
5014 qu' il                        kil                          a dit qu' il fallait
5014 c' était                      se-tE                        ça que c' était pas
5015 c' était                      se-tE                        papa c' était trompé c' était
5015 c' était                      se-tE                        était trompé c' était pas
5016 c' est                        se                           c' est pas des petites tomates
5016 c' est                        se                           petites tomates c' est des
5016 qu' on                        k§                           des choses qu' on ne
5020 c' est                        se                           c' est pas des petites tomates
5020 tomates hein                  to-ma t5                      des petites tomates hein .
5021 c' était                      se-tE                        de Papy c' était pas
5021 c' était                      se-tE                        petites tomates c' était du
5022 c' était                      se-tE                        c' était du poison .
5023 c' est                        se                           c' est des petites boules rouges
5023 qu' il                        kil                          boules rouges qu' il faut
5025 c' est                        se                           ça aussi c' est tentant
5025 qu' ils                       kil                          tentant surtout qu' ils se
5025 t' as                         ta                           à maquereaux t' as des
5026 c' est                        se                           ce que c' est .
5027 c' est                        se                           ben c' est les schtroumpfs qui
5029 c' est                        se                           sais comment c' est et
5029 c' est                        se                           sais que c' est poison
5032 qu' on                        k§                           tout ce qu' on trouve
5033 les autres                    le zotR                       et dans les autres .
5036 c' est                        se                           c' est bien .
5037 elle est                      E le                          elle est par derrière lui .
5038 c' est                        se                           c' est la petite fille qui
5039 est il                        e til                         et où est il lui le
5044 mange une                     m@ Zyn                        voilà il mange une banane .
5045 qu' il                        kil                          de regarder qu' il mange
5045 mange une                     m@ Zyn                        qu' il mange une banane
5045 banane il                     ba-na nil                     mange une banane il te
5049 c' est                        se                           c' est la fille qui est
5051 c' est                        se                           c' est la fille qui est
5053 qu' elle                      kEl                          de dire qu' elle est
5053 elle est                      kE le                         dire qu' elle est par
5053 derrière alors                dE-RjE Ra-lOR                 est par derrière alors ?
5054 elle est                      E le                          elle est devant ou derrière ?
5057 c' est                        se                           du poney c' est devant
5058 nous en                       nu z@                         tu nous en tubes .
5060 il a                          i la                          il a une queue devant lui
5061 c' est                        se                           où c' est qu' elle est
5061 qu' elle                      kEl                          c' est qu' elle est
5061 elle est                      kE le                         est qu' elle est ?
5064 c' est                        se                           le poney c' est où
5065 c' est                        se                           eh dis c' est derrière ça
5065 t' exagères                   tEg-za-ZER                   ça hein t' exagères .
5066 il a                          i la                          et là il a une tête
5067 qu' elle                      kEl                          est ce qu' elle est
5067 elle est                      kE le                         ce qu' elle est sa
5068 elle est                      E le                          elle est devant ?
5069 elle a                        E la                          elle a des yeux oui .
5069 des yeux                      de zj2                        elle a des yeux oui .
5070 tête elle                     tE tEl                        là sa tête elle est
5070 elle est                      tE le                         sa tête elle est où
5071 elle est                      E le                          elle est devant ou derrière ?
5073 subir un                      sy-bi R1n                     te faire subir un interrogatoire
5073 un interrogatoire             R1 n5-tE-Ro-ga-twaR           faire subir un interrogatoire .
5074 derrière il                   dE-RjE Ril                    devant et derrière il l' utilise
5074 l' utilise                    ly-ti-liz                    derrière il l' utilise à
5074 utilise à                     ly-ti-li za                   il l' utilise à bon
5074 bon escient                   bO ne-sj@                     utilise à bon escient .
5075 qu' il                        kil                          je crois qu' il nous
5077 qu' il                        kil                          un truc qu' il utilise pas
5077 il utilise                    ki ly-ti-liz                  truc qu' il utilise pas
5077 mal aussi                     ma lo-si                      utilise pas mal aussi c'
5077 c' est                        se                           mal aussi c' est droite
5077 droite et                     dRwa te                       c' est droite et gauche
5078 il est                        i le                          alors là il est plus
5081 droite à                      dRwa ta                       ta main droite à Christian
5082 droite à                      dRwa ta                       ta main droite à Christian
5083 qu' elle                      kEl                          est ce qu' elle est
5083 elle est                      kE le                         ce qu' elle est cette
5084 expérience en                 Ek-spe-Rj@ s@                 expérience en direct .
5085 c' est                        se                           main gauche c' est quoi
5087 c' est                        se                           c' est très bien .
5091 c' est                        se                           main droite c' est celle
5092 c' est                        set                          c' est à ça que je
5092 est à                         se ta                         c' est à ça que je
5093 c' est                        se                           et ça c' est la main
5093 gauche oui                    go Swi                        la main gauche oui c'
5093 c' est                        se                           gauche oui c' est celle
5094 j' étais                      Ze-tE                        okay si j' étais gaucher tu
5097 t' as                         ta                           oh t' as une espèce de
5097 une espèce                    y nEs-pEs                     t' as une espèce de
5097 qu' est                       ke                           petite croûte qu' est ce
5097 c' est                        se                           ce que c' est que
5098 t' es                         tE                           tu t' es gratté tu t'
5098 t' es                         tE                           gratté tu t' es cogné
5099 voir un                       vwa R1                        attends viens voir un peu .
5100 t' es                         tE                           quand tu t' es cogné ?
5102 c' est                        se                           oh c' est pas pressé on
5102 on en                         § n@                          pas pressé on en mettra
5102 quand on                      k@ t§                         en mettra quand on fera
5103 on en                         § n@                          on en mettra un peu sur
5104 t' en                         t@n                          je t' en ai mis déjà
5104 en ai                         t@ nE                         je t' en ai mis déjà
5106 qu' est                       ke                           mais qu' est ce qui se
5107 il est                        i le                          ah il est là ton Pinpin
5107 l' avais                      la-vE                        Pinpin tu l' avais perdu
5108 qu' est                       ke                           qu' est ce que tu fais
5115 quand il                      k@ til                        écoute quand il fait ça quelquefois
5115 c' est                        se                           ça quelquefois c' est signe
5115 qu' il                        kil                          est signe qu' il va
5120 il a                          i la                          il a dormi sans couche aujourd'hui
5120 couche aujourd'hui            ku So-ZuR-d8i                 dormi sans couche aujourd'hui .
5121 c' est                        se                           ben c' est très bien tu
5122 c' est                        set                          c' est un tout petit garçon
5122 est un                        se t1                         c' est un tout petit garçon
5124 c' est                        se                           c' est très gentil .
5127 il a                          i la                          tu vois il a une culotte
5134 fermeture éclair              fER-m°-ty Re-klER             la fermeture éclair .
5135 t' aider                      te-de                        je pourrais t' aider mais
5138 l' autre                      lot                          bas de l' autre côté
5142 d' abord                      da-bOR                       tes bretelles d' abord t'
5142 t' y                          ti                           d' abord t' y arrives
5144 t' aider                      te-de                        essayer de t' aider .
5150 tes épaules                   te ze-pol                     bretelles sur tes épaules .
5153 c' est                        se                           voilà c' est bien mon poussin
5155 c' est                        se                           c' est comme ça qu' on
5155 qu' on                        k§                           comme ça qu' on devient
5156 encore et                     @-kO Re                       as essayé encore et tu
5159 t' as                         ta                           t' as pas m' aidé hein
5159 m' aidé                       mE-de                        as pas m' aidé hein
5160 t' ai                         tE                           je ne t' ai pas
5160 t' as                         ta                           pas aidé t' as fait
5161 j' ai                         ZE                           j' ai descendu ma culotte et
5161 culotte et                    ky-lO te                      descendu ma culotte et pis
5161 j' ai                         ZE                           et pis j' ai m'
5161 m' aidé                       mE-de                        j' ai m' aidé .
5162 t' es                         tE                           tu t' es aidé tu t'
5162 t' es                         tE                           aidé tu t' es aidé
5164 il a                          i la                          oh il a dit ça un
5165 t' aider                      te-de                        je vais t' aider et
5165 m' a                          ma                           fois il m' a dit
5165 m' aider                      me-de                        peux pas m' aider tout
5169 c' était                      se-tE                        c' était très mignon je ne
5169 m' aider                      me-de                        peux pas m' aider tout
5170 t' as                         ta                           oui t' as essayé et pis
5170 t' as                         ta                           et pis t' as réussi
5170 t' as                         ta                           réussi hein t' as fait
5171 t' as                         ta                           t' as vu ça marche bien
5172 elle est                      E le                          elle est pratique cette ce pantalon
5172 il est                        i le                          ce pantalon il est pratique
5175 c' est                        se                           ah non c' est toi qui
5181 on attend                     § na-t@                       si on attend .
5182 alors il                      a-lO Ril                      alors il descend tout seul ?
5184 il est                        i le                          il est pas descendu tout seul
5185 c' est                        se                           qui c' est qui l' a
5185 l' a                          la                           est qui l' a descendu
5186 c' est                        se                           c' est Adrien qui l' a
5186 l' a                          la                           Adrien qui l' a descendu
5187 nous a                        nu za                         voilà tu nous a tout décliné
5188 c' est                        se                           c' est très bien .
5189 il est                        i le                          mais il est pas là Adrien
5189 il a                          i la                          là Adrien il a pas
5190 il est                        i le                          où il est Adrien ?
5191 il est                        i le                          il est dans sa grande école
5191 grande école                  gR@ de-kOl                    dans sa grande école .
5192 t' es                         tE                           t' es trop en arrière Jouboudou
5192 trop en                       tRo p@n                       t' es trop en arrière Jouboudou
5192 en arrière                    p@ na-RjER                    es trop en arrière Jouboudou
5193 donc attention                d§ ka-t@-sj§                  oh dis donc attention .
5195 c' est                        se                           c' est pas utile tu sais
5196 il est                        i let                         il est à toi ton zizi
5196 est à                         le ta                         il est à toi ton zizi
5197 n' est                        ne                           ça n' est pas pertinent dans
5197 l' étude                      le-tyd                       pertinent dans l' étude .
5198 n' est                        ne                           ça n' est pas pertinent dans
5198 l' étude                      le-tyd                       pertinent dans l' étude .
5199 t' as                         ta                           mais oui t' as un zizi
5199 t' es                         tE                           bien sûr t' es un
5201 les hommes                    le zOm                        tous les hommes tous les petits
5201 les hommes                    le zOm                        et tous les hommes .
5204 c' est                        se                           un zizi c' est certain
5209 qu' on                        k§                           tu veux qu' on regarde un
5209 regarde un                    R°-gaR d1n                    qu' on regarde un autre
5209 un autre                      d1 not                        on regarde un autre livre
5211 n' avait                      na-vE                        oh on n' avait pas encore
5213 l' a                          la                           on l' a pas trouvé Mimicracra
5214 Victor a                      vik-tO Ra                     Victor a dû la piquer parce
5214 c' est                        set                          parce que c' est à
5214 est à                         se ta                         que c' est à lui
5214 l' aime                       lEm                          comme Grégoire l' aime beaucoup
5214 il a                          i la                          aime beaucoup il a dû
5215 donc il                       d§ kil                        ah dis donc il a fait
5215 il a                          ki la                         dis donc il a fait
5216 il a                          i la                          il a caché ton Mimicracra mais
5216 c' est                        se                           Mimicracra mais c' est pas
5216 c' est                        set                          le tien c' est à
5216 est à                         se ta                         tien c' est à lui
5217 c' est                        se                           oh ça c' est très intéressant
5217 très intéressant              tRE z5-te-RE-s@               c' est très intéressant cette
5217 cette image                   sE ti-maZ                     très intéressant cette image là
5218 qu' est                       ke                           oui alors qu' est ce qu'
5218 qu' il                        kil                          est ce qu' il y
5218 il y                          ki li                         ce qu' il y a
5218 cette image                   sE ti-maZ                     a sur cette image dis
5223 bouche il                     bu Sil                        cache sa bouche il a
5223 il a                          Si la                         sa bouche il a dit
5223 c' est                        se                           a dit c' est vrai
5224 l' interprètes                l5-tER-pREt                  et tu l' interprètes pas aujourd'hui
5225 d' habitude                   da-bi-tyd                    d' habitude tu racontes plein de
5226 n' y                          ni                           non il n' y a
5228 qu' est                       ke                           mais qu' est ce qu' il
5228 qu' il                        kil                          est ce qu' il fait
5229 c' est                        se                           pourquoi c' est tout mouillé sa
5230 qu' est                       ke                           qu' est ce qu' il fait
5230 qu' il                        kil                          est ce qu' il fait
5232 c' est                        se                           c' est déjà Adrien ça ?
5234 il est                        i le                          eh oui il est midi moins
5235 c' est                        se                           oui c' est Didou ?
5238 noir on                       nwa R§                        dans le noir on te
5241 donc allumer                  d§ ka-ly-me                   va donc allumer .
5243 bonjour Adrien                b§-Zu Ra-dRi-j5               bonjour Adrien .
5245 alors il                      a-lO Ril                      alors il pleut ?
5247 lumière y                     ly-mjE Ri                     besoin de lumière y a
5248 c' est                        se                           la lumière c' est toujours la
5250 l' allumer                    la-ly-me                     tu sais l' allumer vas
5250 vas y                         va zi                         l' allumer vas y appuie
5251 vas y                         va zi                         vas y essaie .
5253 n' as                         na                           tu n' as pas eu froid
5255 t' as                         ta                           t' as eu froid à la
5257 t' es                         tE                           que tu t' es bien
5261 une heure                     y n9R                         rentrer à une heure et
5261 heure et                      n9 Re                         à une heure et je
5261 faire attendre                fE Ra-t@d                     pas te faire attendre jusque
5262 qu' est                       ke                           Jouboudou qu' est ce que c'
5262 c' est                        se                           ce que c' est ça
5263 écoute arrête                 e-ku ta-REt                   tu sais écoute arrête ton
5265 part à                        pa Ra                         sinon ça part à la
5266 hop à                         O pa                          hop à la poubelle .
5267 qu' il                        kil                          est ce qu' il est
5267 il est                        ki le                         ce qu' il est ton
5268 l' ai                         lE                           je te l' ai donné tout
5268 tout à                        tu ta                         ai donné tout à l'
5268 l' heure                      l9R                          tout à l' heure .
5269 l' ai                         lE                           je te l' ai donné
5269 tout à                        tu ta                         ai donné tout à l'
5269 l' heure                      l9R                          tout à l' heure .
5270 l' avais                      la-vE                        je te l' avais donné il
5270 il était                      i le-tE                       avais donné il était sur
5273 qu' on                        k§                           tu veux qu' on regarde
5275 avec un                       a-vE k1                       avec un bateau qui ressemble beaucoup
5275 beaucoup au                   bo-ku po                      qui ressemble beaucoup au tien
5278 bec aussi                     bE ko-si                      de ton bec aussi parce
5278 s' étouffent                  se-tuf                       les bébés s' étouffent avec
5278 étouffent avec                se-tu fa-vEk                  bébés s' étouffent avec des
5279 c' était                      se-tE                        ça c' était le livre préféré
5279 d' Adrien                     da-dRi-j5                    livre préféré d' Adrien entre
5279 entre un                      @t R1n                        d' Adrien entre un an
5279 un an                         R1 n@                         Adrien entre un an et
5279 deux ans                      d2 z@                         an et deux ans .
5280 deux ans                      d2 z@                         a deux ans et demie il
5281 t' ai                         tE                           je t' ai raconté l' histoire
5281 l' histoire                   lis-twaR                     ai raconté l' histoire de
5281 qu' il                        kil                          les lettres qu' il recherchait
5282 c' est                        se                           c' est là qu' il a
5282 qu' il                        kil                          est là qu' il a
5282 il a                          ki la                         là qu' il a fait
5283 j' ai                         ZE                           j' ai caché ça et il
5283 m' a                          ma                           et il m' a dit
5284 d' un                         d1n                          d' un air de dire t'
5284 un air                        d1 nER                        d' un air de dire t'
5284 t' es                         tE                           de dire t' es vraiment
5284 bête hein                     bE t5                         es vraiment bête hein .
5287 taire et                      tE Re                         préfère me taire et attendre
5287 c' est                        se                           ça sorte c' est plus
5289 d' ombre                      d§bR                         pas faire d' ombre Didou
5290 recule un                     R°-ky l1                      recule un peu voilà que ta
5291 c' était                      se-tE                        c' était pas toi c' est
5291 c' est                        se                           pas toi c' est lui
5292 ressemble à                   R°-s@b la                     ça ressemble à un manège hein
5292 manège hein                   ma-nE Z5                      à un manège hein cette
5292 cette espèce                  sE tEs-pEs                    manège hein cette espèce de
5292 d' orange                     do-R@Z                       du jus d' orange des
5293 il est                        i le                          oui là il est pas très
5293 c' est                        se                           bien placé c' est vraiment
5293 l' eau                        lo                           bord de l' eau .
5295 il est                        i le                          où il est Théo ?
5297 c' est                        se                           Théo c' est ce petit garçon
5298 sûr on                        sy R§                         bien sûr on peut lire .
5299 mère a                        mE Ra                         la mère a porté à Théo
5300 c' est                        set                          c' est une bouteille avec dedans
5300 est une                       se tyn                        c' est une bouteille avec dedans
5300 il a                          i la                          tu vois il a une
5300 est écrit                     e te-kRi                      chose qui est écrit dessus
5301 t' amuser                     ta-my-ze                     sage viens t' amuser sur
5301 l' île                        lil                          amuser sur l' île aux
5301 île aux                       li lo                         sur l' île aux palmiers
5302 n' as                         na                           tu n' as pas peur de
5304 qu' est                       ke                           qu' est ce que tu fais
5306 t' as                         ta                           si t' as pleuré .
5308 qu' est                       ke                           alors qu' est ce que tu
5310 bonjour à                     b§-Zu Ra                      as dit bonjour à la
5311 son expérience                s§ nEk-spe-Rj@s               parler de son expérience de
5311 quand on                      k@ t§n                        des trucs quand on était
5311 on était                      t§ ne-tE                      trucs quand on était à
5314 c' est                        se                           c' est fait pour mettre du
5315 elle avait                    E la-vE                       non elle avait été prendre du
5315 mer il                        mE Ril                        bleue la mer il a
5315 il a                          Ri la                         la mer il a dit
5317 il a                          i la                          il a dû dire un truc
5317 dire un                       di R1                         a dû dire un truc
5317 genre elle                    Z@ REl                        truc du genre elle était
5317 elle était                    RE le-tE                      du genre elle était prendre
5317 mer hein                      mE R5                         bleue la mer hein Grégoire
5319 vague a                       va ga                         où la vague a failli
5319 t' emporter                   t@-pOR-te                    a failli t' emporter .
5320 c' était                      se-tE                        oh que c' était drôle ça
5321 dans un                       d@ z1                         il dormait dans un creux de
5321 j' avais                      Za-vE                        qui montait j' avais fait
5321 une espèce                    y nEs-pEs                     avais fait une espèce de
5321 tout autour                   tu to-tuR                     petite digue tout autour en
5321 autour en                     to-tu R@                      digue tout autour en me
5321 qu' il                        kil                          je voudrais qu' il dorme
5321 avec une                      a-vE kyn                      le clapotis avec une petite
5324 tranquille ayant              tR@-ki lE-j@                  me recouche tranquille ayant l'
5324 l' impression                 l5-pRe-sj§                   tranquille ayant l' impression qu'
5324 qu' il                        kil                          l' impression qu' il y
5324 il y                          ki li                         impression qu' il y en
5324 en avait                      @ na-vE                       il y en avait encore
5324 pour au                       pu Ro                         avait encore pour au moins
5325 d' un                         d1                           d' un seul coup je vois
5325 gosse et                      gO se                         prend le gosse et qui
5325 lève en                       lE v@                         qui le lève en l'
5325 l' air                        lER                          lève en l' air alors
5325 air alors                     lE Ra-lOR                     en l' air alors il
5325 alors il                      Ra-lO Ril                     l' air alors il dormait
5325 d' un                         d1                           dormait réveillé d' un seul
5325 d' un                         d1                           les bras d' un géant
5325 germanique et                 ZER-ma-ni ke                  un géant germanique et y
5325 nous a                        nu za                         vague qui nous a déferlé
5325 s' il                         sil                          dessus et s' il avait
5325 il avait                      si la-vE                      et s' il avait été
5325 terre il                      tE Ril                        là par terre il aurait
5325 il aurait                     Ri lo-RE                      par terre il aurait vraiment
5325 c' était                      se-tE                        un bouillon c' était incroyable
5325 mer est                       mE Re                         vois la mer est montée
5327 quand il                      k@ til                        parce que quand il était
5327 il était                      ti le-tE                      que quand il était réveillé
5328 nous a                        nu za                         ça nous a fait rire mais
5328 nous a                        nu za                         mais ça nous a fait
5328 peur hein                     p2 R5                         petit peu peur hein Grégoire
5330 j' ai                         ZE                           non moi j' ai pas peur
5331 s' éponge                     se-p§Z                       Théo s' éponge le front .
5333 peur à                        p2 Ra                         petit peu peur à toi
5335 qu' est                       ke                           la piscine qu' est ce
5337 qu' est                       ke                           dis donc qu' est ce
5337 t' ai                         tE                           quand je t' ai emmené
5344 c' est                        se                           c' est pas bien la grande
5346 c' est                        set                          mais ça c' est un papy
5346 est un                        se t1                         ça c' est un papy
5346 c' est                        se                           un papy c' est pas
5347 il est                        i le                          il est là le petit garçon
5348 qu' est                       ke                           oh là qu' est ce qu'
5348 qu' il                        kil                          est ce qu' il a
5348 il a                          ki la                         ce qu' il a mis
5350 les appelle                   le za-pEl                     comment il les appelle lui ?
5353 il avait                      i la-vE                       il avait un nom pour ça
5353 c' était                      se-tE                        pour ça c' était très
5353 il avait                      i la-vE                       très rigolo il avait un
5355 il avait                      i la-vE                       il avait inventé un nom très
5359 cherche où                    SER Su                        cherche où est la cabine de
5359 Grégoire où                   gRe-gwa Ru                    de Théo Grégoire où est
5359 qu' il                        kil                          est ce qu' il est
5359 il est                        ki le                         ce qu' il est caché
5360 commence à                    ko-m@ sa                      Grégoire commence à s' endormir .
5360 s' endormir                   s@-dOR-miR                   commence à s' endormir .
5363 c' est                        se                           là c' est la soute au
5363 soute au                      su to                         est la soute au charbon
5363 c' est                        se                           charbon là c' est les
5364 en a                          @ na                          écrit y en a un
5364 un autre                      1 not                         en a un autre qui
5365 c' est                        se                           ça c' est des petits coquins
5365 qu' on                        k§                           coquins parce qu' on peut
5365 quand on                      k@ t§                         peut tomber quand on fait
5366 c' est                        se                           là c' est Théo qui met
5367 c' est                        se                           de qui c' est qui
5367 commence à                    ko-m@ sa                      qui il commence à bien
5368 c' est                        se                           plus seulement c' est mamama
5368 c' est                        se                           dit bien c' est qui
5370 il a                          i la                          mais il a utilisé un qui
5370 c' était                      se-tE                        attends comment c' était je
5371 l' antécédent                 l@-te-se-d@                  l' antécédent de qui était l'
5371 l' objet                      lOb-ZE                       qui était l' objet de
5373 c' était                      se-tEt                       c' était une précision très nette
5373 était une                     se-tE tyn                     c' était une précision très nette
5373 pour expliquer                pu REk-spli-ke                très nette pour expliquer ce
5373 qu' il                        kil                          expliquer ce qu' il venait
5373 c' était                      se-tE                        faire mais c' était dans
5373 dans une                      d@ zyn                        c' était dans une toute
5373 toute autre                   tu tot                        dans une toute autre construction
5373 c' est                        se                           construction que c' est qui
5377 pull il                       py lil                        avec son pull il s' est
5377 s' est                        se                           pull il s' est pas
5379 s' est                        se                           pourquoi il s' est pas
5380 il est                        i le                          il est tout nu ?
5381 il est                        i le                          non il est pas tout nu
5382 qu' il                        kil                          est ce qu' il est
5382 il est                        ki le                         ce qu' il est tout
