1      sont elles                    s§ tEl                        quelle couleur sont elles ,
43015  QU' est-ce                    kEs                          QU' est-ce que tu as mis
43015  ton assiette                  t§ na-sjEt                    mis dans ton assiette ?
43017  c(e) est                      se                           là , c(e) est catastrophique
43018  c(e) est                      se                           oh c(e) est catastrophique .
43019  en a                          @ na                          i(l) y en a là
43021  soupe à                       su pa                         mets la soupe à chauffer
43022  tournes aussi                 tuR no-si                     et tu tournes aussi .
43024  elle est                      E le                          elle est cuite ?
43026  cuire encore                  k8i R@-kOR                    elle doit cuire encore un petit
43026  encore un                     R@-kO R1                      doit cuire encore un petit
43030  c(e) est                      se                           où c(e) est qu' on chauffe
43030  qu' on                        k§                           c(e) est qu' on chauffe
43032  c(e) est                      se                           où c(e) est qu' on chauffe
43032  qu' on                        k§                           c(e) est qu' on chauffe
43040  c(e) est                      se                           ça , c(e) est chaud déjà
43041  d' accord                     da-kOR                       d' accord .
43047  M' en                         m@                           tu M' en mets un petit
43060  c(e) est                      se                           c(e) est peut-être chaud , Lore
43061  c(e) (n'                      s#                           c(e) (n' ) est pas chaud
43068  elle a                        E la                          aussi , elle a le
43069  c(e) est                      se                           mais c(e) est tout .
43070  c(e) (n'                      s#                           c(e) (n' ) est pas la
43071  faire une                     fE Ryn                        elle va faire une autre soupe
43071  une autre                     Ry not                        va faire une autre soupe
43072  c(e) est                      se                           oui , c(e) est une
43072  une autre                     y notR                        c(e) est une autre .
43074  soupe après                   su pa-pRE                     peu de soupe après .
43075  donne un                      dO n1                         allez , donne un petit peu
43076  NOUS un                       nu z1                         , donne NOUS un petit
43079  t(u) (n'                      t#                           oh ben t(u) (n' ) es
43083  L' as                         la                           puisque tu L' as mise
43083  mise avant                    mi za-v@                      L' as mise avant Anne
43084  c(e) (n'                      s#                           c(e) (n' ) est pas chaud
43085  c(e) (n'                      s#                           c(e) (n' ) est pas chaud
43088  NOUS en                       nu z@                         alors tu NOUS en donnes ?
43097  t(u) es                       tE                           t(u) es fâchée .
43098  c(e) (n'                      s#                           c(e) (n' ) est pas grave
43099  d' orange                     do-R@Z                       de jus d' orange aussi
43099  orange aussi                  do-R@ Zo-si                   jus d' orange aussi .
43101  c(e) est                      se                           QUI c(e) est qui en reveut
43106  peut être                     p2 tEt                        peut être qu' on va LUI
43106  qu' on                        k§                           peut être qu' on va LUI
43106  mettre un                     mE tR1                        va LUI mettre un petit
43107  mange avec                    m@ Za-vEk                     il mange avec nous ?
43108  QU' est-ce                    kEs                          QU' est-ce que tu veux ?
43109  petit orange                  p°-ti to-R@Z                  veux un petit orange ?
43110  d' orange                     do-R@Z                       le jus d' orange .
43111  d' accord                     da-kOR                       bon d' accord .
43112  s' appelle                    sa-pEl                       il s' appelle comment d' ailleurs
43112  d' ailleurs                   da-j9R                       appelle comment d' ailleurs ,
43114  c(e) est                      se                           pardon , c(e) est le
43116  c(e) est                      se                           c(e) est quelle couleur ?
43118  QU' est-ce                    kEs                          QU' est-ce que tu veux ?
43121  être encore                   E tR@-kOR                     a peut être encore un
43121  encore un                     tR@-kO R1                     peut être encore un .
43123  elle aura                     E lo-Ra                       sarah , elle aura un
43124  encore un                     @-kO R1                       y a encore un vert
43127  t(u) as                       ta                           aussi , t(u) as un
43130  d' orange                     do-R@Z                       de jus d' orange .
43132  demande à                     d°-m@ da                      ben demande à .
43133  demande à                     d°-m@ da                      demande à Anne !
43134  T' en                         t@                           elle va T' en donner .
43135  T' en                         t@                           elle va T' en mettre .
43137  c(e) est                      se                           allez , c(e) est Anne qui
43139  d' accord                     da-kOR                       d' accord ?
43143  c(e) est                      se                           c(e) est pour Tata ?
43150  c(e) est                      se                           c(e) est Gogo , ça .
43151  QU' est-ce                    kEs                          ben QU' est-ce qui LUI arrive
43152  qu' il                        kil                          est) parce qu' il est
43152  il est                        ki le                         parce qu' il est tout
43155  il est                        i le                          il est triste .
43156  il est                        i le                          il est triste d' être tout
43156  d' être                       dEt                          est triste d' être tout
43157  refaire une                   R°-fE Ryn                     vais me refaire une petite
43158  c(e) (n'                      s#                           oh ben c(e) (n' ) est
43158  qu' on                        k§                           du repas qu' on mange
43159  c(e) est                      se                           c(e) est au dessert .
43163  j(e) arrive                   Za-Riv                       j(e) arrive .
43165  elle est                      E le                          sarah , elle est servie déja
43166  j(e) attends                  Za-t@                        moi , j(e) attends que ça
43166  refroidisse alors             R°f-Rwa-di sa-lOR             que ça refroidisse alors et
43166  alors et                      sa-lO Re                      ça refroidisse alors et j(e)
43166  j(e) arrive                   Za-Riv                       alors et j(e) arrive .
43168  refroidisse un                R°f-Rwa-di s1                 que ça refroidisse un petit
43169  QU' est-ce                    kEs                          QU' est-ce qu' il y a
43169  qu' il                        kil                          QU' est-ce qu' il y a
43169  il y                          ki li                         est-ce qu' il y a
43170  n' a                          na                           , on n' a pas
43171  vous avez                     vu za-ve                      vous avez mangé , vous ,
43174  c(e) est                      se                           c(e) est de la soupe à
43174  soupe à                       su pa                         de la soupe à quoi
43175  c(e) est                      se                           ah c(e) est pour ça que
43175  L' as                         la                           que tu L' as mis
43176  elle est                      E le                          elle est là .
43178  c(e) est                      se                           c(e) est le micro onde alors
43178  onde alors                    § da-lOR                      le micro onde alors .
43189  c(e) est                      se                           c(e) est vous qui avez été
43191  QU' est-ce                    kEs                          QU' est-ce que tu cherches ?
43192  QU' est                       ke                           QU' est ce ?
43194  en a                          @ na                          i(l) y en a deux
43196  il est                        i le                          regarde , il est à
43197  qu' on                        k§                           parce qu' on peut faire plein
43197  choses avec                   So za-vEk                     plein de choses avec la
43198  on a                          § na                          on a le choix .
43205  il est                        i le                          il est content ?
43209  il en                         i l@n                         il en a mis partout ?
43209  en a                          l@ na                         il en a mis partout ?
43210  il est                        i le                          , mais il est petit
43212  QU' est                       ke                           QU' est ce tu fais réchauffer
43214  encore en                     @-kO R@                       tu vas encore en manger ?
43217  c(e) est                      se                           ça , c(e) est quoi
43218  alors après                   a-lO Ra-pRE                   , et alors après ?
43219  c(e) est                      se                           soupe , c(e) est pour
43219  l' entrée                     l@-tRe                       est pour l' entrée .
43220  c(e) est                      se                           et c(e) est quoi , ça
43222  t(u) (n'                      t#                           t(u) (n' ) as pas de
43225  M' as                         ma                           tu M' as dit tout à
43225  tout à                        tu ta                         as dit tout à l'
43225  l' heure                      l9R                          tout à l' heure que
43226  elle est                      E le                          ah elle est là , ta
43227  d' accord                     da-kOR                       d' accord .
43230  viande ou                     vj@ du                        de la viande ou du
43232  c(e) est                      se                           et c(e) est quoi , ça
43233  c(e) est                      se                           bon , c(e) est du
43236  c(e) est                      se                           ah c(e) est prêt .
43238  QU' est                       ke                           QU' est qu' il a ,
43238  qu' il                        kil                          QU' est qu' il a ,
43238  il a                          ki la                         est qu' il a ,
43239  QU' est                       ke                           QU' est qu' il a ,
43239  qu' il                        kil                          QU' est qu' il a ,
43239  il a                          ki la                         est qu' il a ,
43240  il écrit                      i le-kRi                      il écrit ?
43242  qu' il                        kil                          pas ce qu' il a
43242  il a                          ki la                         ce qu' il a ,
43242  l' autre                      lotR                         a , l' autre ?
43244  QU' est-ce                    kEs                          QU' est-ce qu' il a ,
43244  qu' il                        kil                          QU' est-ce qu' il a ,
43244  il a                          ki la                         est-ce qu' il a ,
43246  donne à                       dO na                         donne à Tata !
43247  en a                          @ na                          (n' ) en a plus
43248  elle a                        E la                          lore , elle a pris
43250  t(u) as                       ta                           t(u) as tout mangé le poisson
43253  c(e) est                      se                           c(e) est chaud ?
43255  c(e) est                      se                           c(e) est peut être chaud maintenant
43255  peut être                     p2 tEt                        c(e) est peut être chaud maintenant
43259  c(e) était                    se-tE                        merci mais c(e) était à Lolo
43260  t(u) as                       ta                           t(u) as fait chauffer quoi ?
43262  soupe encore                  su p@-kOR                     ah la soupe encore ?
43263  on est                        § ne                          on est à la purée .
43264  n' a                          na                           on n' a plus la soupe
43266  c(e) est                      se                           c(e) est bon .
43267  c(e) est                      se                           oui , c(e) est bon
43268  t(u) en                       t@n                          t(u) en as mangé , du
43268  en as                         t@ na                         t(u) en as mangé , du
43269  c(e) (n'                      s#                           c(e) (n' ) est pas bon
43271  c(e) est                      se                           SI , c(e) est bon
43274  c(e) est                      se                           c(e) est pour ça que c(e)
43274  c(e) est                      se                           ça que c(e) est délicieux
43275  n' importe                    n5-pORt                      n' importe quelle sauce , elle
43280  c(e) est                      se                           c(e) est QUI ?
43281  c(e) est                      se                           QUI c(e) est ?
43282  c(e) est                      se                           QUI c(e) est , aëline ,
43284  c(e) est                      se                           QUI c(e) est ?
43285  d' accord                     da-kOR                       ah d' accord .
43286  quel âge                      kE laZ                        tu sais quel âge elle a
43286  âge elle                      la ZEl                        sais quel âge elle a
43286  elle a                        ZE la                         quel âge elle a ?
43289  l' école                      le-kOl                       bientôt à l' école ,
43292  L' as                         la                           tu L' as vue où ,
43295  t(u) as                       ta                           t(u) as été sur la plage
43296  l' eau                        lo                           pieds dans l' eau ?
43298  t(u) as                       ta                           t(u) as vu les coquillages aussi
43298  coquillages aussi             ko-ki-ja Zo-si                vu les coquillages aussi .
43299  QU' est-ce                    kEs                          QU' est-ce qu' i(l) y a
43299  qu' i(l)                      ki                           QU' est-ce qu' i(l) y a
43303  l' enlever                    l@l-ve                       peux pas l' enlever ,
43304  t(u) (n'                      t#                           t(u) (n' ) as rien en
43306  QU' est-ce                    kEs                          QU' est-ce qui te gêne ?
43307  QU' est-ce                    kEs                          QU' est-ce qui te gêne ?
43308  QU' est-ce                    kEs                          QU' est-ce qu' i(l) y a
43308  qu' i(l)                      ki                           QU' est-ce qu' i(l) y a
43309  c(e) est                      se                           c(e) est les pressions ?
43311  c(e) est                      se                           c(e) est froid peut être .
43311  peut être                     p2 tEtR                       est froid peut être .
43324  j(e) ai                       ZE                           eh j(e) ai pris Willy .
43325  qu' il                        kil                          bien sûr qu' il est
43325  il est                        ki le                         sûr qu' il est content
43326  qu' on                        k§                           où est-ce qu' on va manger
43327  t(u) as                       ta                           t(u) as tout déplacé là .
43328  t(u) as                       ta                           oui , t(u) as emmené
43329  t(u) as                       ta                           t(u) as mangé ton poisson ,
43334  route au                      Ru to                         en route au manger ?
43335  route au                      Ru to                         en route au manger ?
43339  qu' on                        k§                           vous voulez qu' on mette la
43341  L' as                         la                           tu L' as cherchée ce matin
43343  L' as                         la                           tu ne L' as pas
43345  QU' est-ce                    kEs                          hein , QU' est-ce que
43348  c(e) est                      se                           ça , c(e) est le petit
43349  c(e) est                      se                           où c(e) est que tu vas
43350  t(u) es                       tE                           t(u) es sûre qu' elles sont
43350  qu' elles                     kEl                          es sûre qu' elles sont
43355  L' as                         la                           tu L' as perdue , hein
43356  elle est                      E le                          elle est où ?
43363  t(u) as                       ta                           toi , t(u) as ton collier
43368  t(u) as                       ta                           aussi , t(u) as mis
43370  vas y                         va zi                         alors vas y , balance ,
43374  c(e) est                      se                           c(e) est pour qu' ils s'
43374  qu' ils                       kil                          est pour qu' ils s'
43374  s' endorment                  s@-dORm                      qu' ils s' endorment ?
43375  c(e) est                      se                           c(e) est bateau ?
43376  l' eau                        lo                           bateau sur l' eau ?
43378  QU' est-ce                    kEs                          QU' est-ce que tu veux ?
43381  cuillère à                    k8i-jE Ra                     ma cuillère à moi .
43383  cuillère à                    k8i-jE Ra                     la cuillère à Anne .
43385  cuillère à                    k8i-jE Ra                     voilà la cuillère à Anne .
43387  t' inquiète                   t5-kjEt                      (ne) t' inquiète pas !
43394  vous allez                    vu za-le                      ben vous allez m(e) aider ,
43394  m(e) aider                    me-de                        vous allez m(e) aider ,
43397  c(e) est                      se                           vois , c(e) est toi
43397  M' apprendre                  ma-pR@dR                     qui vas M' apprendre .
43399  c(e) est                      se                           c(e) est la maison ou c(e)
43399  c(e) est                      se                           maison ou c(e) est le
43401  en a                          @ na                          i(l) y en a , dans
43407  qu' il                        kil                          tu sais qu' il faut LES
43412  un orange                     1 no-R@Z                      un orange encore .
43412  orange encore                 no-R@ Z@-kOR                  un orange encore .
43415  vas y                         va zi                         , ben vas y !
43416  vas y                         va zi                         vas y !
43417  l' autre                      lot                          ça et l' autre dans
43417  l' autre                      lot                          autre dans l' autre sens
43423  Nous aider                    nu ze-de                      qui vient Nous aider à
43427  petites aussi                 p°-ti to-si                   des petites aussi .
43428  QU' est-ce                    kEs                          QU' est-ce que tu regardes ?
43431  QU' est-ce                    kEs                          QU' est-ce que tu veux ?
43434  t' inquiète                   t5-kjEt                      (ne) t' inquiète pas !
43436  t' inquiète                   t5-kjEt                      (ne) t' inquiète pas !
43440  vas y                         va zi                         allez , vas y !
43443  mal à                         ma la                         pas faire mal à ce
43445  il est                        i le                          il est gentil , hugo .
43451  c(e) est                      se                           mais c(e) est pour ça que
43454  fasse un                      fa s1                         que je fasse un petit
43457  elle est                      E le                          non , elle est rouge .
43458  L' asseoir                    la-swaR                      tu veux L' asseoir ?
43461  qu' elle                      kEl                          , parce qu' elle est
43461  elle est                      kE le                         parce qu' elle est un
43461  les autres                    le zotR                       foncée que les autres .
43462  faire un                      fE R1                         veux LUI faire un dodo
43468  pour éviter                   pu Re-vi-te                   pour éviter qu' il tombe .
43468  qu' il                        kil                          pour éviter qu' il tombe .
43470  il aura                       i lo-Ra                       ben il aura plus beaucoup de
43470  place alors                   pla sa-lOR                    beaucoup de place alors ,
43471  c(e) est                      se                           ah c(e) est juste .
43473  qu' il                        kil                          faudrait pas qu' il soit
43475  qu' après                     ka-pRE                       parce qu' après il aura plus
43475  il aura                       i lo-Ra                       qu' après il aura plus
43476  QU' est-ce                    kEs                          QU' est-ce qu' i(l) y a
43476  qu' i(l)                      ki                           QU' est-ce qu' i(l) y a
43478  alors on                      a-lO R§                       alors on va faire un petit
43478  faire un                      fE R1                         on va faire un petit
43479  faire un                      fE R1                         on peut faire un petit canapé
43482  QU' est-ce                    kEs                          QU' est-ce que tu as dit
43486  c(e) est                      se                           c(e) est quoi , ça ,
43487  c(e) est                      se                           c(e) est pour LUI donner à
43488  jambes alors                  Z@ ba-lOR                     LUI les jambes alors ,
43499  s' asseoir                    sa-swaR                      va pas s' asseoir à
43499  asseoir à                     sa-swa Ra                     pas s' asseoir à la
43500  s' asseoir                    sa-swaR                      va pas s' asseoir sur
43502  t' assois                     ta-swa                       tu t' assois sur la table
43506  j(e) aurais                   Zo-RE                        j(e) aurais voulu LUI faire un
43506  faire un                      fE R1                         voulu LUI faire un p(e)tit
43508  faire un                      fE R1                         on va faire un grand canapé
43509  s' asseoir                    sa-swaR                      il peut s' asseoir .
43510  s' asseoir                    sa-swaR                      là pour s' asseoir .
43514  tout est                      tu te                         patatrac , tout est tombé .
43516  avec un                       a-vE k1n                      va essayer avec un autre
43516  un autre                      k1 notR                       essayer avec un autre .
43517  peut être                     p2 tEt                        peut être que ça tiendra mieux
43518  l' air                        lER                          ça a l' air de
43518  tenir un                      t°-ni R1                      air de tenir un tout
43521  d' accord                     da-kOR                       d' accord .
43525  t(u) as                       ta                           comment t(u) as mis la ?
43526  t(u) (n'                      t#                           t(u) (n' ) as pas voulu
43531  un autre                      1 not                         un autre fauteuil et puis une
43536  mettre un                     mE tR1                        va LUI mettre un petit
43546  elle est                      E le                          oui , elle est tombée ,
43548  QU' est-ce                    kEs                          ben QU' est-ce que t(u) as
43548  t(u) as                       ta                           est-ce que t(u) as ?
43549  c(e) est                      se                           ah c(e) est le bonhomme qui
43550  il est                        i le                          il est triste ?
43553  c(e) (n'                      s#                           ben c(e) (n' ) est pas
43553  d' aller                      da-le                        pas triste d' aller à
43554  c(e) (n'                      s#                           c(e) (n' ) est pas triste
43560  qu' il                        kil                          de dire qu' il allait
43560  il allait                     ki la-lE                      dire qu' il allait au
43564  n' auras                      no-Ra                        pourquoi tu n' auras pas
43567  c(e) est                      set                          c(e) est elle qui L' avait
43567  est elle                      se tEl                        c(e) est elle qui L' avait
43567  L' avait                      la-vE                        elle qui L' avait avant
43569  faire un                      fE R1                         on va faire un truc .
43570  c(e) est                      se                           le truc c(e) est que je
43573  qu' il                        kil                          aura celui qu' il a
43573  il a                          ki la                         celui qu' il a décidé
43574  d' histoires                  dis-twaR                     aura pas d' histoires .
43575  d' accord                     da-kOR                       d' accord ?
43577  t(u) es                       tE                           t(u) es d' accord ?
43577  d' accord                     da-kOR                       t(u) es d' accord ?
43578  t(u) es                       tE                           ouhou t(u) es d' accord ?
43578  d' accord                     da-kOR                       t(u) es d' accord ?
43579  vas y                         va zi                         alors vas y !
43585  vous êtes                     vu zEt                        vous êtes des tricheuses .
43586  d' autre                      dotR                         a pas d' autre .
43588  droite ou                     dRwa tu                       veux la droite ou la
43591  l' aquarium                   la-kwa-RjOm                  vers l' aquarium .
43592  l' aquarium                   la-kwa-RjOm                  vers l' aquarium .
43597  l' aut(r)e                    lOt                          Anne aura l' aut(r)e alors
43597  aut(r)e alors                 lO ta-lOR                     aura l' aut(r)e alors .
43600  d' accord                     da-kOR                       d' accord .
43603  c(e) est                      se                           c(e) est comme ça .
43604  il est                        i le                          ben il est sympa , celui
43605  L' aime                       lEm                          , je L' aime bien
43606  il est                        i le                          il est joli .
43607  il a                          i la                          il a un beau pantalon bleu
43608  il a                          i la                          pi il a une chemise verte
43609  L' aime                       lEm                          , je L' aime bien
43612  c(e) est                      se                           c(e) est lui qui fait dodo
43620  c(e) était                    se-tE                        pourtant c(e) était l' heure de
43620  l' heure                      l9R                          c(e) était l' heure de
43621  c(e) (n'                      s#                           bon c(e) (n' ) est pas
43624  QU' est-ce                    kEs                          QU' est-ce que tu veux ?
43632  d' avoir                      da-vwaR                      avais décidé d' avoir celui
43633  on a                          § na                          pis , on a tiré
43637  faire un                      fE R1                         peut LUI faire un petit
43639  faire un                      fE R1                         va LUI faire un petit
43639  petit oreiller                p°-ti to-Re-je                faire un petit oreiller .
43644  il est                        i le                          il est sera fatigué , ton
43650  j(e) ai                       ZE                           tiens , j(e) ai vu tout
43650  tout à                        tu ta                         ai vu tout à l'
43650  l' heure                      l9R                          tout à l' heure qu'
43650  qu' i(l)                      ki                           l' heure qu' i(l) y
43651  faire une                     fE Ryn                        va LUI faire une couverture
43654  faire une                     fE Ryn                        va LUI faire une petite
43660  faire un                      fE R1                         va LUI faire un lit
43661  d' Anne                       d#                           choses toujours d' Anne .
43664  il est                        i le                          il est où , Anne ?
43668  c(e) est                      se                           c(e) est pour le petit bonhomme
43668  d' Anne                       d#                           petit bonhomme d' Anne .
43671  c(e) est                      se                           c(e) est pareil , regarde !
43676  c(e) est                      se                           c(e) est pareil .
43677  d' accord                     da-kOR                       couverture , d' accord ?
43679  vas y                         va zi                         allez , vas y !
43681  il est                        i le                          il est réveillé .
43683  mettre assis                  mE tRa-si                     va LE mettre assis et
43686  L' asseoir                    la-swaR                      on peut L' asseoir là tu
43687  qu' il                        kil                          peu pour qu' il y
43687  il y                          ki li                         pour qu' il y ait
43689  on enlèvera                   § n@-lE-vRa                   après on enlèvera la table et
43689  table et                      ta ble                        enlèvera la table et p(u)is
43694  t(u) en                       t@n                          t(u) en es où , toi
43694  en es                         t@ nE                         t(u) en es où , toi
43695  c(e) est                      se                           est , c(e) est froid
43699  d' abord                      da-bOR                       fait dodo d' abord .
43700  il est                        i le                          il est tout petit petit alors
43702  c(e) est                      se                           c(e) est un bébé ?
43703  c(e) est                      se                           c(e) est un bébé ?
43706  c(e) est                      se                           c(e) est comme ça qu' on
43706  qu' on                        k§                           comme ça qu' on L'
43706  L' avait                      la-vE                        qu' on L' avait mis
43706  tout à                        tu ta                         avait mis tout à l'
43706  l' heure                      l9R                          tout à l' heure .
43709  c(e) est                      se                           c(e) est les couvertures .
43712  vas y                         va zi                         eh ben vas y !
43713  vas y                         va zi                         vas y !
43715  qu' il                        kil                          tu dis qu' il va
43715  choses en                     So z@                         plein de choses en même
43719  d' accord                     da-kOR                       joue , d' accord .
43721  QU' est-ce                    kEs                          QU' est-ce que j(e) en fais
43721  j(e) en                       Z@                           est-ce que j(e) en fais
43722  QU' est-ce                    kEs                          QU' est-ce qu' il décide de
43722  qu' il                        kil                          QU' est-ce qu' il décide de
43723  c(e) est                      se                           c(e) est dodo ?
43724  toilette après                twa-lE ta-pRE                 fait sa toilette après le
43724  peut être                     p2 tEtR                       le dodo peut être ?
43725  prendre un                    pR@ dR1                       on va prendre un petit bain
43727  qu' il                        kil                          est-ce qu' il va au bain
43731  tout à                        tu ta                         tout à l' heure on L'
43731  l' heure                      l9R                          tout à l' heure on L'
43731  heure on                      l9 R§                         à l' heure on L'
43731  L' avait                      la-vE                        heure on L' avait mis
43731  L' avait                      la-vE                        mis on L' avait décalé
43731  qu' il                        kil                          peu pour qu' il ait
43731  il ait                        ki le                         pour qu' il ait de
43733  L' installer                  l5s-ta-le                    on peut L' installer là comme
43735  QU' est-ce                    kEs                          QU' est-ce que tu fais ?
43739  d' Anne                       d#                           comme celui d' Anne , il
43742  c(e) est                      se                           c(e) est un petit bébé alors
43745  T' en                         t@                           je vais T' en redonner une
43749  c(e) est                      se                           ben c(e) est un bout de
43750  c(e) est                      se                           c(e) est pareil , hein .
43751  c(e) est                      se                           c(e) est le même .
43752  c(e) est                      se                           oui , c(e) est le même
43753  il est                        i le                          il est caché , oui .
43761  c(e) est                      se                           ça , c(e) est bien
43762  c(e) est                      se                           si c(e) est un petit bébé
43762  mange au                      m@ Zo                         bébé il mange au biberon
43770  qu' il                        kil                          suis sûre qu' il va
43773  qu' il                        kil                          tu veux qu' il fasse
43774  qu' il                        kil                          tu veux qu' il joue un
43779  vous avez                     vu za-ve                      vous avez sommeil .
43784  c(e) est                      se                           c(e) est quoi ?
43785  c(e) est                      se                           c(e) est le petit hibou ?
43790  c(e) est                      se                           c(e) est à la fin qu'
43790  qu' il                        kil                          la fin qu' il retrouve
43791  c(e) est                      se                           mais QUI c(e) est qui m'
43791  m' appelle                    ma-pEl                       est qui m' appelle ?
43792  demande à                     d°-m@ da                      il demande à tous les animaux
43792  les animaux                   le za-ni-mo                   à tous les animaux .
43793  c(e) est                      se                           mais QUI c(e) est qui m'
43793  m' appelle                    ma-pEl                       est qui m' appelle ?
43794  c(e) (n'                      s#                           mais c(e) (n' ) est pas
43796  les animaux                   le za-ni-mo                   et tous les animaux disent pareil
43797  vert aussi                    vE Ro-si                      le pic vert aussi , il
43801  QU' est-ce                    kEs                          ernestine , QU' est-ce qui
43802  QU' est-ce                    kEs                          QU' est-ce qu' elle a fait
43802  qu' elle                      kEl                          QU' est-ce qu' elle a fait
43802  elle a                        kE la                         est-ce qu' elle a fait
43803  elle a                        E la                          oui , elle a perdu
43804  c(e) était                    se-tE                        c(e) était triste ?
43806  L' a                          la                           sais on L' a lu
43809  c(e) est                      se                           c(e) est Célestine .
43810  c(e) est                      se                           c(e) est Célestine .
43811  c(e) (n'                      s#                           c(e) (n' ) est pas Ernestine
43812  c(e) est                      se                           c(e) est Ernest .
43813  c(e) est                      se                           c(e) est Ernest .
43814  c(e) est                      se                           c(e) est Ernest et Célestine .
43819  c(e) (n'                      s#                           c(e) (n' ) est pas un
43820  c(e) est                      se                           c(e) est à Daniel .
43821  c(e) est                      se                           c(e) est un magazine , ça
43822  c(e) est                      se                           c(e) est un magazine .
43824  c(e) est                      se                           c(e) est à Daniel .
43826  en avoir                      @ na-vwaR                     doit y en avoir dans
43829  elle est                      E le                          ernestine , elle est très triste
43832  c(e) est                      se                           c(e) est pareil .
43834  c(e) est                      se                           ah c(e) est un catalogue .
43838  c(e) (n'                      s#                           c(e) (n' ) est pas très
43841  c(e) est                      se                           QUI c(e) est qui fait dodo
43842  j(e) (n'                      Z#                           j(e) (n' ) ai pas entendu
43845  L' a                          la                           , il L' a retrouvé
43848  c(e) est                      se                           c(e) est un pingouin , c(e)
43848  c(e) (n'                      s#                           pingouin , c(e) (n' )
43849  il est                        i le                          mais il est tout abimé .
43850  il est                        i le                          , s(i) il est resté
43853  c(e) est                      se                           c(e) est Siméon .
43856  en a                          @ na                          ) y en a pas
43856  il y                          i li                          pas , il y en
43856  en a                          @ na                          il y en a pas
43857  en a                          @ na                          i(l) y en a ,
43859  l' image                      li-maZ                       bien sur l' image !
43860  en a                          @ na                          i(l) y en a plein ,
43863  des éléphants                 de ze-le-f@                   y a des éléphants .
43865  il y                          i li                          surtout s(i) il y a des
43869  il a                          i la                          pourtant il a été gentil .
43870  il y                          i li                          il y en a plein .
43870  en a                          @ na                          il y en a plein .
43871  il en                         i l@n                         il en a ramené plein plein
43871  en a                          l@ na                         il en a ramené plein plein
43873  c(e) est                      se                           ouais , c(e) est Siméon qu'
43873  qu' elle                      kEl                          est Siméon qu' elle veut
43874  QU' est-ce                    kEs                          QU' est-ce qu' elle fait ?
43874  qu' elle                      kEl                          QU' est-ce qu' elle fait ?
43875  c(e) est                      se                           c(e) est Siméon qu' i(l) dessine
43875  qu' i(l)                      ki                           est Siméon qu' i(l) dessine
43876  refaire un                    R°-fE R1                      ils vont refaire un Siméon
43877  alors il                      a-lO Ril                      alors il faut se rappeler comment
43877  il était                      i le-tE                       rappeler comment il était ,
43879  il est                        i le                          il est dans l' arbre de
43879  l' arbre                      laRb                         est dans l' arbre de
43880  il est                        i le                          il est là , siméon .
43882  l' arbre                      laRbR                        dans l' arbre .
43883  fête après                    fE ta-pRE                     font la fête après .
43887  l' autre                      lotR                         et l' autre , quoi ?
43888  il est                        i le                          siméon , il est dans
43896  c(e) est                      se                           c(e) est toi qu' on vient
43896  qu' on                        k§                           est toi qu' on vient
43899  c(e) est                      se                           ça , c(e) est QUI ?
43900  c(e) est                      se                           c(e) est Siméon qu' ils ont
43900  qu' ils                       kilz                         est Siméon qu' ils ont
43900  ils ont                       kil z§                        Siméon qu' ils ont retrouvé
43901  qu' ils                       kilz                         enfin qu' ils ont refait .
43901  ils ont                       kil z§                        enfin qu' ils ont refait .
43902  c(e) est                      se                           c(e) est le nouveau Siméon .
43903  c(e) est                      se                           c(e) est fini .
43905  il est                        i le                          il est tombé dans la neige
43914  remettre autrement            R°-mE tRo-tR°-m@              va se remettre autrement .
43921  elle a                        E la                          sarah , elle a ton
43922  c(e) (n'                      s#                           c(e) (n' ) est pas marrant
43925  il est                        i le                          il est là .
43926  il est                        i le                          il est là .
43927  il est                        i le                          il est là .
43928  mette à                       mE ta                         TE LE mette à côté
43932  vas y                         va zi                         allez , vas y !
43933  faire une                     fE Ryn                        ils vont faire une promenade
43934  t(u) as                       ta                           t(u) as passé une page .
43939  c(e) est                      se                           c(e) est le début .
