37   autre côté                    ot ko-te                      de l' autre côté parce
42   autre côté                    ot ko-te                      de l' autre côté !
73   descendre de                  de-s@d d2                     veux pas descendre de la
132  rentre là                     R@t la                        regarde il rentre là .
147  rentre pas                    R@t pa                        vois ça rentre pas là
148  rentre là                     R@t la                        oui ça rentre là .
177  rentre mieux                  R@t mj2                       non ça rentre mieux d(e) ce
194  être là                       Et la                         droit d' être là !
212  prendre la                    pR@d la                       tu vas prendre la poupée ?
253  rentres toi                   R@t twa                       tu rentres toi là d(e)dans ?
310  mettre le                     mEt l2                        on va mettre le toit
336  être dessous                  Et d°-su                      il doit être dessous !
372  être chez                     Et Se                         ils doivent être chez papi .
564  montres comment               m§t ko-m@                     tu me montres comment ça marche
880  être pas                      Et pa                         faut p(eu)t être pas trop mett(r)e
924  mettre devant                 mEt d°-v@                     vas l(e) mettre devant ?
1108 stable ça                     stab sa                       pas très stable ça #
96631être des                      Et de                         fais pour être des deux
96633montre voir                   m§t vwaR                      montre voir Théotime .
96689mettre bien                   mEt bj5                       va l(e) mettre bien à
96746mettre les                    mEt le                        temps d(e) mettre les .
96852concentre toi                 k§-s@t twa                    regarde , concentre toi plutôt
96995moindre tâche                 mw5d taS                      la moindre tâche ou le moindre
97008mettre comme                  mEt kOm                       va l(e) mettre comme ça
97012être facile                   Et fa-sil                     va pas être facile ça
97024chambre des                   S@b de                        dans ta chambre des fois
97137chambre ça                    S@b sa                        une belle chambre ça .
97221chambre Théotime              S@b te-o-tim                  est ta chambre Théotime ?
97294être propre                   Et pROpR                      tu vas être propre là .
97294propre là                     pROp la                       vas être propre là .
97434autre là                      ot la                         a une autre là .
97451autre trou                    ot tRu                        dans un autre trou .
97452mettre là                     mEt la                        peux l(e) mettre là !
97500souffle sur                   suf syR                       souffle sur le pouce !
97575mettre par                    mEt paR                       va s(e) mettre par là
97578mettre par                    mEt paR                       va s(e) mettre par là
97764moindre bruit                 mw5d bR8i                     affût du moindre bruit .
97792mettre par                    mEt paR                       va t(e) mettre par .
97881contre ce                     k§t s2                        par contre ce que j(e) vais
97881être faire                    Et fER                        vais p(eu)t être faire c'
97919peut-être lui                 p2-tEt l8i                    couché tard peut-être lui aussi
98001autre livre                   ot livR                       encore comme autre livre alors
98007livre mon                     liv m§                        abîmes le livre mon minou
98010livres pliés                  liv pli-je                    voir ces livres pliés là
98012prendre ceux                  pR@d s2                       veux toujours prendre ceux d'
98045livres mais                   liv mE                        trop ses livres mais alors
98103mettre le                     mEt l2                        voudra bien mettre le nounours
98115souffles les                  suf le                        tu souffles les bougies ?
98199ouvre la                      uv la                         elle ouvre la fenêtre pour regarder
98199fenêtre pour                  f°-nEt puR                    ouvre la fenêtre pour regarder
98220livres Théotime               liv te-o-tim                  sur les livres Théotime ?
98277autre l'                      ot l                          a un autre l' à
98285livre doucement               liv dus-m@                    referme le livre doucement .
98330autre là                      ot la                         a un autre là ?
98382possible dans                 po-sib d@                     plus longtemps possible dans son
98383chambre d'                    S@b d                         dans la chambre d' Amé
98385livres là                     liv la                        c' est livres là .
98401meubles sont                  m9b s§                        tous les meubles sont dans le
98408mettre sur                    mEt syR                       veux t(e) mettre sur l'
98408autre chaise                  ot SEz                        sur l' autre chaise ?
98427être sûre                     Et syR                        pour être sûre que ça apprenne
98438être pas                      Et pa                         est p(eu)t être pas très
98527mettre ça                     mEt sa                        on va mettre ça par terre
98558livres minou                  liv mi-nu                     sur les livres minou ?
98566livres que                    liv k2                        les beaux livres que tu
98579mettre dedans                 mEt d°-d@                     on peut mettre dedans ?
98673semble bien                   s@b bj5                       i(l) me semble bien qu(e)
98749apprendre les                 a-pR@d le                     commence à apprendre les règles
98749règles de                     REg d2                        apprendre les règles de .
98774mettre sur                    mEt syR                       veux t(e) mettre sur mes
98782semble qu(e)                  s@b k                         i(l) m(e) semble qu(e) t(u)
98867mettre dans                   mEt d@                        pour le mettre dans l(e) bavoir
98921propre là                     pROp la                       est très propre là ?
98946mettre doudou                 mEt du-du                     est pour mettre doudou d(e)dans
98958mettre le                     mEt l2                        veux pas mettre le nounours
98959autre là                      ot la                         a un autre là .
98967être mon                      Et m§n                        tu veux être mon ami
98968être mon                      Et m§                         tu veux être mon copain ?
99077mettre sous                   mEt su                        va s(e) mettre sous les
99085mettre le                     mEt l2                        va lui mettre le tronc
99158mettre sur                    mEt syR                       êt(r)e le mettre sur c(el)ui
99167rentre pas                    R@t pa                        i(l) rentre pas le vert ?
99207ouvre celle                   uv sEl                        on ouvre celle là la porte
99231peindre l'                    p5d l                         i(l) va peindre l' intérieur de
99234peindre dans                  p5d d@                        vont même peindre dans les
99261chambre que                   S@b k2                        dans ta chambre que d(e)
99272chambre ça                    S@b sa                        ranger ta chambre ça s(e)rait
99289mettre les                    mEt le                        on va mettre les chaussons
99469livres si                     liv si                        euh les livres si on les
99590livre va                      liv va                        et le livre va s' ouvrir
99694être mett(r)e                 Et mEt                        peux p(eu)t être mett(r)e la
99701équilibre sur                 e-ki-lib syR                  vache en équilibre sur ton
99745livres mais                   liv mE                        sors les livres mais tu
99809être trouver                  Et tRu-ve                     on p(eu)t être trouver quelqu' un
99838mettre dedans                 mEt d°-d@                     de l(e) mettre dedans là
99911mettre sur                    mEt syR                       fait pour mettre sur la
99913mettre par                    mEt paR                       pour s(e) mettre par terre
100067livre c'                      liv s'                        dans le livre c' est
100143mettre là                     mEt la                        i(l) faut mettre là .
100171livres tu                     liv ty                        les livres tu vas les mettre
100171mettre là                     mEt la                        vas les mettre là bas
100343table pour                    tab puR                       set de table pour Amélie
100401mettre les                    mEt le                        commencer par mettre les p(e)tits
100427mettre dans                   mEt d@                        pour le mettre dans le
100438semble que                    s@b k2                        i(l) m(e) semble que tu
100440être le                       Et l2                         ça doit être le un .
100445être tu                       Et ty                         tigrou p(eu)t être tu .
100565chambre de                    S@b d2                        dans la chambre de d'
100804rentre ça                     R@t sa                        ça rentre ça , tu vois
100808rentre pas                    R@t pa                        vois ça rentre pas .
100812rentre pas                    R@t pa                        i(l) rentre pas dans le coffre
100884ouvre la                      uv la                         que j' ouvre la boîte
100944rentre plus                   R@t ply                       mant(e)nant ça rentre plus .
100976mettre l'                     mEt l                         est pour mettre l' eau
101019mettre sur                    mEt syR                       on va mettre sur ,
101078être dangereux                Et d@-ZR2                     ça peut être dangereux hein .
101114mettre sur                    mEt syR                       veux l(e) mettre sur ton
101115mettre les                    mEt le                        on va mettre les * ,
101115mettre des                    mEt de                        tu veux mettre des chaussons
101179prendre des                   pR@d de                       il allait prendre des petite tranches
101224sucre comme                   syk kOm                       pas du sucre comme ça
101225mettre partout                mEt paR-tu                    vas en mettre partout hein
101259mettre ça                     mEt sa                        oublié d(e) mettre ça d(e)dans
101341mettre là                     mEt la                        vais l(e) mettre là haut
101363mettre les                    mEt le                        i(l) faut mettre les pieds sur
101404être sortir                   Et sOR-tiR                    va p(eu)t être sortir de
101598livre marionnette             liv ma-Rjo-nEt                est le livre marionnette de
101611rencontre Noisette            R@-k§t nwa-zEt                bois Pierre rencontre Noisette ,
101615montres l'                    m§t l                         tu montres l' écureuil .
101720entre temps                   @t t@                         a lavée entre temps .
101738autre là                      ot la                         fait d' autre là ?
101742mettre de                     mEt d2                        est pour mettre de l'
101846mettre là                     mEt la                        on peut mettre là d(e)ssus
101909être ça                       Et sa                         p(eu)t être ça fait des massages
101975montres tes                   m§t te                        , tu montres tes jouets
101996mettre dessous                mEt d°-su                     faut mettre dessous .
102016mettre les                    mEt lez                       temps d(e) mettre les autocollants
102032siffle toi                    sif twa                       mhm ça siffle toi , d(e)puis
102035être sur                      Et syR                        ça doit être sur les
102066mettre là                     mEt la                        va l(e) mettre là .
102090être de                       Et d2                         ça va être de travers
102114autre sens                    ot s@s                        dans l' autre sens ,
102213être contente                 Et k§-t@t                     va pas être contente hein
102227être contents                 Et k§-t@                      ils vont être contents quand
102251mettre ça                     mEt sa                        mais faut mettre ça .
102331chambre d'                    S@b d                         dans la chambre d' Amé
102343mettre quoi                   mEt kwa                       fait pour mettre quoi ?
102379battre pour                   bat puR                       à s(e) battre pour savoir
102385chambre de                    S@b d2                        dans la chambre de Théotime
102386chambre d'                    S@b d                         dans la chambre d' Amé
102400mettre sur                    mEt syR                       veux l(e) mettre sur ton
102538être contente                 Et k§-t@t                     va pas être contente .
102726être des                      Et de                         ça doit être des choux
102767autre côté                    ot ko-te                      avec l' autre côté .
103010mettre le                     mEt l2                        essaye de mettre le ,
103104peut-être qu'                 p2-tEt k                      peut-être qu' elle est par là
103180livre de                      liv d2                        ah le livre de la poule
103356ressemble pas                 R°-s@b pa                     j(e) ressemble pas à ça quand
103365autres de                     ot d2                         pas d' autres de pages
103406autre tour                    ot tuR                        fait une autre tour .
103434autre là                      ot la                         a un autre là bas
103458être raison                   Et RE-z§                      as p(eu)t être raison .
103459être raison                   Et RE-z§                      as p(eu)t être raison .
103467mettre là                     mEt la                        pouvoir le mettre là ?
103748autre tu                      ot ty                         est un autre tu crois
103857autre chose                   ot Soz                        , prend autre chose .
103900autre de                      ot d2                         a un autre de tchoupi
103969mettre c(el)ui                mEt s8i                       tu peux mettre c(el)ui là
104007mettre sur                    mEt syR                       faut l(e) mettre sur le
104018ouvre pas                     uv pa                         on n' ouvre pas par là
104019ouvre par                     uv paR                        on ouvre par ici .
104052mettre la                     mEt la                        on peut mettre la le
104062mettre plus                   mEt ply                       pas en mettre plus que
104130mettre de                     mEt d2                        on va mettre de l' essence
104151autre voiture                 ot vwa-tyR                    un autre voiture ?
104192propre cette                  pROp sEt                      elle est propre cette barrière
104198peut-être pa(r)c(e)           p2-tEt pas                    allumer peut-être pa(r)c(e) que mémée euh
104234peut-être touche              p2-tEt tuS                    õ ça peut-être touche ?
104256mettre le                     mEt l2                        essaie de mettre le .
104289mettre dans                   mEt d@                        va la mettre dans le
104300mettre trois                  mEt tRwa                      i(l) faut mettre trois parce
104336être le                       Et l2                         là va être le problème .
104340rentre là                     R@t la                        qu(e) ça rentre là hein
104362livre de                      liv d2                        regarder le livre de mami
104365livre de                      liv d2                        regarder le livre de mami
104368livre de                      liv d2                        regarder le livre de mami
104389mettre par                    mEt paR                       pas le mettre par terre non
104421livre Théotime                liv te-o-tim                  sur le livre Théotime .
104464être tout                     Et tu                         i(l) doit être tout doux .
104465être douce                    Et dus                        ça doit être douce .
104568quatre roues                  kat Ru                        trois roues quatre roues .
104580quatre roues                  kat Ru                        qui a quatre roues ?
104592quatre roues                  kat Ru                        roues , quatre roues .
104612contre toi                    k§t twa                       prends bien contre toi .
104619peut-être changer             p2-tEt S@-Ze                  bon , peut-être changer de
104654prendre celle                 pR@d sEl                      lieu de prendre celle de
104672autre tu                      ot ty                         avec l' autre tu prends le
104675être plus                     Et ply                        ça va être plus propre après
104682mettre dans                   mEt d@                        de le mettre dans la
104721être contente                 Et k§-t@t                     elle va être contente Ame
104722chambre toute                 S@b tut                       aura une chambre toute propre
104747montre comment                m§t ko-m@                     allez , montre comment tu te
104855entre nous                    @t nu                         non entre nous .
104931peut-être quelque             p2-tEt kElk                   y a peut-être quelque chose
104941peut-être de                  p2-tEt d2                     y a peut-être de quoi faire
104945mettre là                     mEt la                        peux le mettre là dessus
104980autre morceau                 ot mOR-so                     un autre morceau ?
105085sucre pour                    syk puR                       avoir du sucre pour mettre
105085mettre dans                   mEt d@                        sucre pour mettre dans mon
105093peut-être quelque             p2-tEt kElk                   y a peut-être quelque chose
105182propre de                     pROp d2                       un tout propre de mouchoir
105334être lourd                    Et luR                        ça doit être lourd .
105342rencontrent sur               R@-k§t syR                    qu' ils rencontrent sur le
105478propre là                     pROp la                       est pas propre là .
105496ventre qui                    v@t ki                        ton p(e)tit ventre qui est
105502livre su                      liv sy                        lire un livre su une
105589table toi                     tab twa                       sur ta table toi ?
105621sucres comme                  syk kOm                       pas des sucres comme ça
105661ventre là                     v@t la                        tout ton ventre là avec
105679livres là                     liv la                        êt(r)e des livres là d(e)dans
105694chambre d'                    S@b d                         toujours la chambre d' Amélie
105729mettre dans                   mEt d@                        va s(e) mettre dans le
105731entre deux                    @t d2                         est accroché entre deux arbres
105738ronfles pas                   R§f pa                        non tu ronfles pas toi .
105751prendre des                   pR@d de                       faudra prendre des raquettes .
105752table dans                    tab d@                        , une table dans le
105771être trop                     Et tRo                        ça va être trop chaud
105799prendre dans                  pR@d d@                       vas l(e) prendre dans la
105886peut-être moi                 p2-tEt mwa                    d(e) sel peut-être moi .
106010quatre quatre                 kat katR                      une locomotive quatre quatre .
106123livres dans                   liv d@                        prends des livres dans ta
106159ventre là                     v@t la                        ça ce ventre là .
106181quatre quatre                 kat katR                      ah un quatre quatre .
106433peut-être des                 p2-tEt de                     des , peut-être des pommes
106552prendre des                   pR@d dez                      on devrait prendre des images plus
106724autres choses                 ot Soz                        plein d' autres choses .
106741livre de                      liv d2                        le livre de la jungle .
106806mettre dans                   mEt d@                        mieux les mettre dans l'
106954table Théotime                tab te-o-tim                  sur la table Théotime .
107012souffle Théotime              suf te-o-tim                  souffle , souffle Théotime oh
107076descendre pour                de-s@d puR                    monter et descendre pour .
107113mettre le                     mEt l2                        tu vas mettre le sac
107127autre pa(r)c(e)               ot pas                        à l' autre pa(r)c(e) que
107150puzzle là                     p9z la                        a un puzzle là .
107159montres comment               m§t ko-m@                     tu m(e) montres comment tu
107176mettre de                     mEt d2                        puisse se mettre de l'
107223ouvre le                      uv l2                         vas y ouvre le pour voir
107272mettre comme                  mEt kOm                       va (le) mettre comme ça
107361être du                       Et dy                         ça doit être du jus
107384contre j'                     k§t Z'                        par contre j' ai pas mon
107487être le                       Et l2                         va pas être le couteau
107499entre les                     @t le                         c' est entre les deux
107503mettre le                     mEt l2                        on va mettre le ,
107527chambre d'                    S@b d                         déménages la chambre d' Amé
107625propre ce                     pROp s2                       est pas propre ce mouchoir
107644mettre par                    mEt paR                       d(e) le mettre par terre
107791arbres qu'                    aRb k                         dans les arbres qu' est-ce qui
107801spectacle de                  spEk-tak d2                   le spectacle de margot va commencer
107857contre le                     k§t l2                        au ballon contre le vent
107876autre d'                      ot d                          vois un autre d' escargot
107944rentre dans                   R@t d@                        qu' elle rentre dans la
107988mettre la                     mEt la                        faut pas mettre la main
107988ouvre pas                     uv pa                         ça s' ouvre pas !
108005autre main                    ot m5                         , l' autre main .
108006autre main                    ot m5                         mets l' autre main dedans
108013montres tout                  m§t tu                        m(e) le montres tout l(e)
108094couvercle là                  ku-vERk la                    est le couvercle là dedans
108100mettre comme                  mEt kOm                       l(e) r(e) mettre comme i(l)
108137être toute                    Et tut                        j(e) vais être toute excitée
108284zèbre jaune                   zEb Zon                       et un zèbre jaune ,
108450peut-être comme               p2-tEt kOm                    que ça peut-être comme chanson
108576être ce                       Et s2                         ça peut être ce cadeau
108588prendre soin                  pR@d sw5                      dois en prendre soin .
108711simple si                     s5p si                        s(e)rait trop simple si c'
108747être changée                  Et S@-Ze                      besoin d' être changée .
109018table de                      tab d2                        sur la table de la
109020table de                      tab d2                        sur la table de la
109026mordre Théotime               mORd te-o-tim                 pas se mordre Théotime .
109056livres là                     liv la                        la les livres là .
109150peut-être qu'                 p2-tEt k                      peut-être qu' on peut dire qu'
109181mettre dans                   mEt d@                        pour mettre dans le feu .
109191montre moi                    m§t mwa                       éh Thé montre moi .
109193montre moi                    m§t mwa                       montre moi .
109199montre lui                    m§t l8i                       montre lui comme t(u) es beau
109211livre de                      liv d2                        où le livre de Spot
109212livre de                      liv d2                        bah le livre de Spot il
109265ouvres la                     uv la                         tu ouvres la porte .
109267livre de                      liv d2                        trop l(e) livre de saison
109325adorable poussin              a-do-Rab pu-s5                fois un adorable poussin qui
109334être coller                   Et ko-le                      ça devait être coller ça
109338être mis                      Et mi                         ça pouvait être mis .
109348siffle le                     sif l2                        moi , siffle le serpent
109443peut-être que                 p2-tEt k2                     peut-être que ça va tomber .
109561autre chose                   ot Soz                        veux faire autre chose ?
109648livres Thé                    liv te                        pas les livres Thé .
109690autre là                      ot la                         a une autre là par
109697montre comment                m§t ko-m@                     j(e) te montre comment on
109732etre pour                     Et puR                        p(eu)t etre pour , pour faire
109752arbre c'                      aRb s'                        ga un arbre c' est carrément
109763mettre le                     mEt l2                        bien l(e) mettre le premier
109772mettre dans                   mEt d@                        pourrais l(e) mettre dans l'
109791mettre là                     mEt la                        va la mettre là la
109793autre main                    ot m5                         avec ton autre main ,
109796contre faut                   k§t fo                        par contre faut pas t(e) pincer
109799mettre devant                 mEt d°-v@                     faut mettre devant .
109895être plus                     Et ply                        s(e)ra p(eu) être plus facile
109934mettre les                    mEt le                        essayes de mettre les p(e)tits
109940semble que                    s@b k2                        i(l) m(e) semble que c' est
109946mettre les                    mEt le                        essayes de mettre les .
109964mettre tout                   mEt tu                        réussi à mettre tout ça
110047mettre dedans                 mEt d°-d@                     peux la mettre dedans .
110168rentrent dans                 R@t d@                        i(l) s rentrent dans le
110206ronflent sur                  R§f syR                       les vaches ronflent sur la
110232meugle maman                  m2g ma-m@                     meugle maman vache .
110305peut-être mais                p2-tEt mE                     la lune peut-être mais .
110311ombre sombre                  §b s§bR                       est cette ombre sombre qui
110311sombre qui                    s§b ki                        cette ombre sombre qui rôde
110731rentre par                    R@t paR                       , ça rentre par contre
110788mettre dans                   mEt d@                        va le mettre dans la
110807mettre là                     mEt la                        va y mettre là ,
110814mettre là                     mEt la                        il faut mettre là .
110870être le                       Et l2                         vas p(eu)t être le mettre
110870mettre là                     mEt la                        être le mettre là .
110897autre petit                   ot p°-ti                      trouver un autre petit bonhomme
110913autre petit                   ot p°-ti                      trouver un autre petit bonhomme
110991prendre l'                    pR@d l                        vais vite prendre l' ascenseur
111019être plus                     Et ply                        a p(eu)t être plus d'
111063prendre la                    pR@d la                       et faut prendre la p(e)tite la
111066prendre la                    pR@d la                       faut prendre la .
111129autre sens                    ot s@s                        dans l' autre sens .
111358mettre d'                     mEt d                         faut mettre d' abord les bleus
111417autre boîte                   ot bwat                       dans l' autre boîte Théotime
111465mettre des                    mEt de                        tu veux mettre des légos
111470mettre les                    mEt le                        bien les mettre les premiers
111488mettre celui                  mEt sl8i                      bah viens mettre celui qu(e)
111544chambre de                    S@b d2                        dans la chambre de Théotime
111600mettre sur                    mEt syR                       va se mettre sur la
111608éteindre l'                   e-t5d l                       je vais éteindre l' eau du
111686peut-être qu'                 p2-tEt k                      peut-être qu' i(l) # dessus .
111692autre garde                   ot gaRd                       , un autre garde euh
111724exemple tu                    Eg-z@p ty                     par exemple tu peux les mettre
111855autre pour                    ot puR                        trouve un autre pour mettre
111855mettre là                     mEt la                        autre pour mettre là ?
112019mettre les                    mEt le                        commencer par mettre les roues
112037peut-être de                  p2-tEt d2                     i(l) manque peut-être de l' essence
112240autre dans                    ot d@                         pas d' autre dans ta
112240chambre là                    S@b la                        dans ta chambre là ?
112261mettre dans                   mEt d@                        aller t(e) mettre dans c(e)
112282être leur                     Et l9R                        va p(eu)t être leur d(e)mander
112298autre wagon                   ot va-g§                      l' autre wagon ?
112323mettre dans                   mEt d@                        va s(e) mettre dans la
112344livres de                     liv d2                        prendra les livres de la
112351livre papa                    liv pa-pa                     soir comme livre papa .
112369être rigolo                   Et Ri-go-lo                   ça va être rigolo ça
112387confortable dans              k§-fOR-tab d@                 est pas confortable dans ta
112440table pour                    tab puR                       est une table pour faire
112536prendre les                   pR@d le                       peux pas prendre les nouveaux
112536livres là                     liv la                        les nouveaux livres là des
112613être tout                     Et tu                         mais pas être tout seul pour
112655ouvre mes                     uv me                         moi qui ouvre mes cadeaux
112665reprendre son                 R°-pR@d s§                    va vite reprendre son vélo
112693mettre mon                    mEt m§n                       j' aime mettre mon anorak tout
112713livres tout                   liv tu                        regarder mes livres tout seul
112719être tout                     Et tu                         aime bien être tout seul
112729entre papa                    @t pa-pa                      le lit entre papa et
112733être grand                    Et gR@                        aime bien être grand avec
112737être petit                    Et p°-ti                      et aussi être petit avec les
112742être tout                     Et tu                         aime bien être tout seul
112790rentre se                     R@t s2                        petit Pois rentre se changer
112901tigre mh                      tig m                         petit tigre mh .
113029rentrent mieux                R@t mj2                       elles rentrent mieux dans le .
113141livres là                     liv la                        d' aut(r)es livres là qu'
113143livres là                     liv la                        tous ces livres là .
113144livre sur                     liv syR                       regarde le livre sur les couleurs
113149livres de                     liv d2                        les grands livres de la petite
113157montres tout                  m§t tu                        tu me montres tout c(e)
113378autre là                      ot la                         a d' autre là alors
113586oeuvre pas                    9v pa                         copie d' oeuvre pas la
113695possible ça                   po-sib sa                     c' est possible ça ?
113759puzzles sont                  p9z s§                        # les puzzles sont complets
113762chambre de                    S@b d2                        dans la chambre de Théotime
113785mettre dans                   mEt d@                        vas l(e) mettre dans l(e)carton
113862tremblent plus                tR@b ply                      i(l) s tremblent plus là
113878entre dehors                  @t d°-OR                      bruit , entre dehors et
113885entre le                      @t l2                         remarque entre le marteau piqueur e(lle)
114110entre dans                    @t d@                         papa ours entre dans la chambre
114161prendre des                   pR@d de                       on pourrait prendre des glaces
114193livres quand                  liv k@t                       range les livres quand on
114262autre côté                    ot ko-te                      de l' autre côté .
114299exemple là                    Eg-z@p la                     êt(re) par exemple là dans
114329tordre quand                  tORd k@                       , de tordre quand même
114381mettre ça                     mEt sa                        peut s(e) mettre ça ?
114392puzzle pour                   p9z puR                       finir le puzzle pour ranger
114554mettre ses                    mEt se                        ça pour mettre ses mains
114600être pas                      Et pa                         peut être pas tou d(e) suite
114660remettre le                   R°-mEt l2                     on va remettre le # .
114798contre papa                   k§t pa-pa                     par contre papa i(l) va aller
114857autres des                    ot de                         bien d' autres des voitures
114869être bien                     Et bj5                        , faut être bien sage
115121entendre le                   @-t@d l2                      mais faut entendre le clic
115172mettre des                    mEt de                        tu peux mettre des choses mais
115217être par                      Et paR                        ça doit être par là .
115427chambre tout                  S@b tut                       rangé ta chambre tout à
115431livre là                      liv la                        r(e)garder ton livre là bas
115432livre des                     liv de                        le livre des chansons ?
115483peut-être que                 p2-tEt k2                     peut-être que c' est des marguerites
115544ouvre les                     uv le                         elle ouvre les .
115687chèvre de                     SEv d2                        était une chèvre de fort
115787thermomètre dans              tER-mo-mEt d@                 a le thermomètre dans le
115789fièvre peut-être              fjEv p2-tEtR                  d(e) la fièvre peut-être .
115839quatre quatre                 kat katR                      est le quatre quatre du
115839quatre du                     kat dy                        le quatre quatre du cirque
115864montres comment               m§t ko-m@                     tu montres comment tu dessines bien
115914fièvre je                     fjEv Z2                       d(e) la fièvre je crois
115938entendre d'                   @-t@d d                       dû l' entendre d' ailleurs
115959autre là                      ot la                         a d' autre là .
116105livres là                     liv la                        chose des livres là .
116130souffle là                    suf la                        souffle là !
116142chambre du                    S@b dy                        est la chambre du bébé
116143chambre de                    S@b d2                        est la chambre de bébé
116165tricycle comme                tRi-sik kOm                   un p(e)tit tricycle comme ça
116169chambre de                    S@b d2                        dans la chambre de papa
116170chambre de                    S@b d2                        est la chambre de qui
116195autre qu'                     ot k                          a d' autre qu' on
116284cartable ça                   kaR-tab sa                    est ton cartable ça ?
116322mettre rassembler             mEt Ra-s@-ble                 on va mettre rassembler ,
116386mettre de                     mEt d2                        va l(e) mettre de c(e)
116507livres de                     liv d2                        sorte les livres de noël
116508livres là                     liv la                        les p(e)tits livres là les .
116583arbre qui                     aRb ki                        d' un arbre qui s' appelle
116698livres quand                  liv k@                        dans les livres quand ça
116709socles là                     sOk la                        les p(e)tits socles là vous
116724être contente                 Et k§-t@t                     va pas être contente si
116729être content                  Et k§-t@                      i(l) doit être content l(e)
116729être fâchée                   Et fa-Se                      elle va être fâchée ?
116870peut-être mangé               p2-tEt m@-Ze                  on a peut-être mangé des
116877votre chambre                 vOt S@bR                      chacun dans votre chambre .
116878mettre chacun                 mEt Sa-k1                     va se mettre chacun dans
116880chambre Théotime              S@b te-o-tim                  dans ta chambre Théotime !
116885chambre si                    S@b si                        dans ta chambre si tu
116935mettre là                     mEt la                        aller les mettre là bas
116976rentre le                     R@t l2                        qu' i(l) rentre le singe
116977peut-être mettre              p2-tEt mEtR                   on pourrait peut-être mettre le singe
116977mettre le                     mEt l2                        pourrait peut-être mettre le singe
116979être rigolo                   Et Ri-go-lo                   ça pourrait être rigolo .
116991possible si                   po-sib si                     bruit pas possible si je
116994être lui                      Et l8i                        ça doit être lui ça
116998autre sens                    ot s@s                        dans l' autre sens ?
117018titre du                      tit dy                        le titre du livre ?
117044ronflent sur                  R§f syR                       les vaches ronflent sur la paille
117051être des                      Et de                         p(eu)t être des p(e)tits des ,
117055contre les                    k§t lez                       uns unes contre les autres
117055autres les                    ot lez                        contre les autres les uns
117055contre les                    k§t lez                       les uns contre les autres
117071meugle maman                  m2g ma-m@                     alors meuh meugle maman vache .
117108être pour                     Et puR                        ça doit être pour ça alors
117118être qu'                      Et k                          ah p(eu)t être qu' il y
117135arbre dans                    aRb d@z                       de l' arbre dans un
117140ombre sombre                  §b s§bR                       est cette ombre sombre qui
117140sombre qui                    s§b ki                        cette ombre sombre qui rode
117167livre de                      liv d2                        dans le livre de Mimi
117232mettre dans                   mEt d@                        le mettre dans la mer ?
117233mettre dans                   mEt d@                        veux le mettre dans la
117253peut-être lui                 p2-tEt l8i                    tu peux peut-être lui faire
117284être grand                    Et gR@                        commences à être grand main(te)nant
117294autre couche                  ot kuS                        donnes une autre couche s'
117353rentre pas                    R@t pa                        ça ça rentre pas bien
117353rentre pas                    R@t pa                        chose qui rentre pas bien
117354contre tu                     k§t ty                        par contre tu peux mettre toutes
117354mettre toutes                 mEt tut                       tu peux mettre toutes les
117370être ça                       Et sa                         était p(eu)t être ça qu'
117370autre fois                    ot fwa                        cherchait l' autre fois il
117416perdre patience               pERd pa-sj@s                  perdre , perdre patience hein
117482mettre dedans                 mEt d°-d@                     va t(e) mettre dedans ,
117482attendre que                  a-t@d k2                      , (fau)t attendre que ça
117487être là                       Et la                         ça doit être là .
117509mettre dessus                 mEt d°-sy                     est pour mettre dessus .
117522mettre là                     mEt la                        peux l(e) mettre là .
117550lettre qui                    lEt ki                        , la lettre qui a
117624propres mais                  pROp mE                       d(é)jà pas propres mais c'
117802fenêtres là                   f°-nEt la                     les p(e)tites fenêtres là qu'
117804fenêtres carrées              f°-nEt ka-Re                  les p(e)tites fenêtres carrées là
117804fenêtres là                   f°-nEt la                     toutes petites fenêtres là .
117843propre non                    pROp n§                       pas très propre non plus
117856votre jeu                     vOt Z2                        compris ça votre jeu .
117912contre la                     k§t la                        à r(e)froidir contre la f(e)nêtre
117915ouvre pas                     uv pa                         hein n' ouvre pas ça
117936contre le                     k§t l2                        me mets contre le .
117940mettre par                    mEt paR                       , pour mettre par terre
117968quatre petit                  kat p°-ti                     quatre petit dauphins , c' est
118013vitre mais                    vit mE                        derrière la vitre mais on
118020livres qui                    liv ki                        les livres qui content et racontent
118029livres qu'                    liv k                         des vieux livres qu' on
118037livre comme                   liv kOm                       a un livre comme ça
118040quatre cinq                   kat s5k                       deux trois quatre cinq !
118116pauvre chéri                  pov Se-Ri                     pauvre chéri , # !
118126mettre les                    mEt le                        faut mettre les p(e)tits trous là
118144mettre là                     mEt la                        veux l(e) mettre là ?
118180confortable comme             k§-fOR-tab kOm                pas très confortable comme bus
118181mettre les                    mEt lez                       truc pour mettre les une
118184mettre tes                    mEt te                        fini de mettre tes .
118185mettre tes                    mEt te                        fini de mettre tes chaussettes
118186peut-être que                 p2-tEt k2                     il faut peut-être que je
118234rentre pas                    R@t pa                        il ne rentre pas .
